comment_id,comment_text,likes,sentiment,theme,timestamp,video_id,user_id
1268,Side thought: exercise is what worked for me.,3,-0.167,General discussion,2025-11-26 19:34:13.934340,vid_owgpy0se,user_h5nu99nw
1269,Still confused about the transition for beginners.,4,-0.081,Confusion about topic,2026-01-25 04:25:27.934340,vid_8sx1nzfn,user_md9jm1v8
1270,Source? supported by research beyond anecdotes?,35,-0.416,Skepticism / credibility concern,2026-01-04 18:11:44.934340,vid_wslo57pm,user_70mpaiyl
1271,"For anyone curious, consistency is key for results.",30,-0.124,General discussion,2025-12-06 21:54:15.934340,vid_2kskgbmj,user_jmfb4qa7
1272,Amazing breakdown so much. (1271),18,0.407,Positive feedback / praise,2026-01-25 06:41:34.934340,vid_e9hh5gy1,user_lva4sgk3
1273,I got lost at the difference between stages exactly means.,3,-0.008,Confusion about topic,2025-11-27 14:10:25.934340,vid_qx2bgq7l,user_v2w7di6i
1274,This part is unclear: the example you said.,6,-0.183,Confusion about topic,2025-12-24 10:10:35.934340,vid_kg86d7gi,user_t4fp05pl
1275,Would you clarify the logic with numbers?,34,0.113,Request for more explanation,2026-01-07 01:46:45.934340,vid_980twb0v,user_cxn5phoc
1276,Exactly what I needed you nailed it. (1275),11,0.348,Positive feedback / praise,2025-12-28 01:27:51.934340,vid_ajf74pyi,user_zd3vm4x9
1277,Could you walk through the main idea a bit more slowly?,116,0.135,Request for more explanation,2026-01-24 23:49:03.934340,vid_xogwsety,user_590ion3x
1278,Not sure this validated for most people?,14,-0.416,Skepticism / credibility concern,2025-12-17 17:09:18.934340,vid_f95azdfd,user_jr69o1q2
1279,Please explain the method a bit more slowly?,11,-0.007,Request for more explanation,2026-01-17 04:41:18.934340,vid_0grvsnuo,user_1j45w0pw
1280,I got lost at REM vs deep sleep is supposed to mean.,6,-0.325,Confusion about topic,2026-01-14 14:58:18.934340,vid_wcd75tag,user_uec12sqy
1281,Would you clarify the difference step by step?,10,0.104,Request for more explanation,2026-01-17 12:40:19.934340,vid_eb98hain,user_71g4pfkn
1282,What does the key step right there.,8,-0.342,Confusion about topic,2026-01-13 16:56:09.934340,vid_2er2fcu2,user_plr42crq
1283,Can you explain the main idea with a quick demo?,20,0.009,Request for more explanation,2026-01-09 07:43:49.934340,vid_ww2sgaaq,user_l14wi5vu
1284,Source? real or just a theory?,26,-0.518,Skepticism / credibility concern,2025-12-06 04:31:15.934340,vid_eye3v7vc,user_7m7flr4j
1285,Really appreciate this so much. (1284),4,0.906,Positive feedback / praise,2026-01-14 05:08:14.934340,vid_pashw3dn,user_6fscxy9z
1286,I might be missing the difference between stages in the video.,2,-0.291,Confusion about topic,2026-01-01 20:20:01.934340,vid_gv39dxe4,user_fh9z2fve
1287,This part is unclear: the definition for beginners.,1,-0.326,Confusion about topic,2026-02-10 00:37:58.934340,vid_1fj9vicm,user_xygt7ig2
1288,I got lost at the key step at that timestamp.,16,-0.231,Confusion about topic,2025-12-19 17:46:00.934340,vid_3g94evnv,user_pctd6rr2
1289,Exactly what I needed for real. (1288),3,0.782,Positive feedback / praise,2026-01-27 14:10:35.934340,vid_mmkvc7t8,user_rs6mhch8
1290,I tried this and screen time is key for results.,1,-0.239,General discussion,2025-11-21 10:38:27.934340,vid_t6riezgi,user_uy779az9
1291,I'm confused about the term you used in the video.,14,-0.155,Confusion about topic,2026-01-09 00:39:44.934340,vid_6jxzqu8b,user_9c73qwdt
1292,Amazing breakdown I've seen on this topic. (1291),140,0.596,Positive feedback / praise,2025-11-27 18:11:42.934340,vid_jzy8kyw2,user_cpleaezb
1293,Great explanation I've seen on this topic. (1292),9,0.66,Positive feedback / praise,2025-12-31 06:33:33.934340,vid_p0zr514j,user_mnc1lxgb
1294,I wish you explained that concept with a simple analogy?,23,0.019,Request for more explanation,2026-01-19 20:57:32.934340,vid_lhcw8r69,user_nz2dz2lw
1295,One thing I'd add is the environment made a big difference.,10,-0.207,General discussion,2026-01-30 11:31:37.934340,vid_d341qsx3,user_zu1huyg7
1296,Can someone explain the example in this context.,8,-0.269,Confusion about topic,2026-01-28 12:22:19.934340,vid_0tq81mbw,user_o1jlkv7k
1297,I don't understand REM vs deep sleep you said.,25,-0.274,Confusion about topic,2025-12-01 15:20:02.934340,vid_cgh5s0ip,user_ixqylooz
1298,Quick note: diet is worth testing.,7,0.038,General discussion,2025-12-25 08:56:24.934340,vid_lwrthfhl,user_nunrst9h
1299,Could you expand on that concept with a diagram?,12,0.286,Request for more explanation,2025-12-18 09:22:00.934340,vid_acmmf625,user_8lkh032z
1300,Still unsure about the takeaway with real examples?,13,0.07,Request for more explanation,2025-11-23 20:59:06.934340,vid_47mzxcbz,user_sop6rr43
1301,Can you show the difference with a quick demo?,4,-0.078,Request for more explanation,2026-01-16 07:14:39.934340,vid_t9br2res,user_slzyc8r7
1302,"Wait, what is the point here for beginners.",27,-0.261,Confusion about topic,2026-02-06 09:48:14.934340,vid_d0uusasu,user_ekxp3m6m
1303,Interesting point about stress levels seems underrated.,7,0.356,General discussion,2025-12-21 09:42:25.934340,vid_b7htwd0h,user_7w6l1gah
1304,Could you expand on the method in another video?,4,0.178,Request for more explanation,2026-01-02 02:05:36.934340,vid_6iaogruo,user_y18y8qnj
1305,I got lost at the difference between stages is supposed to mean.,16,-0.155,Confusion about topic,2025-12-07 00:51:06.934340,vid_cguae0cq,user_qbla641g
1306,What does the term you used in the video.,3,-0.251,Confusion about topic,2026-02-09 08:59:52.934340,vid_ikk3vvwe,user_l5z2j0r4
1307,Side thought: consistency can be counterintuitive.,9,0.297,General discussion,2025-12-14 21:34:36.934340,vid_fc1p0w0s,user_3ngbttnw
1308,Amazing breakdown this is gold. (1307),9,0.389,Positive feedback / praise,2025-12-05 09:23:52.934340,vid_3j4arucv,user_utswvjr6
1309,I've noticed habits is key for results.,30,0.382,General discussion,2026-01-28 22:56:47.934340,vid_jglyxcrh,user_7bu5t900
1310,I'm confused about the key step right there.,15,-0.346,Confusion about topic,2026-01-06 09:59:31.934340,vid_y924uutb,user_47yoef4k
1311,Finally get it you made it click. (1310),9,0.815,Positive feedback / praise,2025-12-23 00:42:18.934340,vid_lbk6hd6w,user_2mbh1r5c
1312,I tried this and timing is a big variable.,22,-0.154,General discussion,2025-11-21 21:27:31.934340,vid_pbmdycl8,user_lhxd4i17
1313,Great explanation for real. (1312),42,0.39,Positive feedback / praise,2025-12-04 11:08:22.934340,vid_h18yginh,user_k7saqoc1
1314,Finally get it keep these coming. (1313),17,0.5,Positive feedback / praise,2026-02-05 10:21:18.934340,vid_1mtvetn3,user_13u3oa8z
1315,Still confused about the difference between stages you meant.,9,-0.338,Confusion about topic,2025-12-22 02:54:41.934340,vid_gujs4osk,user_m5ykq2yh
1316,Best video you made it click. (1315),2,0.765,Positive feedback / praise,2025-12-21 00:07:59.934340,vid_oxtjpiwt,user_uf27cfn1
1317,Amazing breakdown keep these coming. (1316),3,0.8,Positive feedback / praise,2025-12-13 13:48:43.934340,vid_uxdp887f,user_562zfs53
1318,Super clear you nailed it. (1317),6,0.996,Positive feedback / praise,2025-12-20 08:24:21.934340,vid_gesc34ae,user_24gxrh9w
1319,I've noticed consistency is key for results.,5,0.394,General discussion,2026-02-09 08:35:31.934340,vid_t38f16ek,user_5l3k62ua
1320,This part is unclear: the key step in this context.,7,-0.386,Confusion about topic,2025-12-19 17:43:01.934340,vid_79hb82cm,user_wcxgyzbw
1321,This reminds me of exercise can vary a lot.,10,0.215,General discussion,2026-02-14 14:31:16.934340,vid_04j35fpz,user_1urvu9b8
1322,Can someone explain the formula you said.,16,-0.194,Confusion about topic,2026-01-16 04:49:38.934340,vid_qw7esj7a,user_rv0a0lii
1323,Can you show the difference with a simple analogy?,8,0.012,Request for more explanation,2026-01-20 07:52:53.934340,vid_8ftegavj,user_giy0drtd
1324,I need more detail on that concept with a quick demo?,15,0.071,Request for more explanation,2026-02-08 03:17:17.934340,vid_bs6e9qyr,user_h0sm2te0
1325,Not sure this verified in a study?,10,-0.387,Skepticism / credibility concern,2025-12-24 16:23:35.934340,vid_ko0z8hm3,user_40hg4sd1
1326,Not sure what how this works right there.,1,-0.118,Confusion about topic,2025-11-20 02:36:56.934340,vid_dgqc5yal,user_wd2nuuur
1327,Finally get it this is gold. (1326),3,0.815,Positive feedback / praise,2025-12-10 02:44:36.934340,vid_d710q6fc,user_gqpohh54
1328,Is there proof verified at scale?,8,-0.334,Skepticism / credibility concern,2026-02-08 11:44:58.934340,vid_e11v7k3d,user_mgbn2ej0
1329,It also depends on sleep cycles matters more than I expected.,2,0.493,General discussion,2026-02-12 18:29:04.934340,vid_5otw4grx,user_srct9efu
1330,Not sure what the difference between stages right there.,17,-0.358,Confusion about topic,2025-12-26 22:23:03.934340,vid_4049rrjw,user_yn8gv9bf
1331,Where's the replicable or just hype?,49,-0.66,Skepticism / credibility concern,2026-01-30 05:34:48.934340,vid_2jy564cl,user_w39e27xr
1332,Is there proof verified or just hype?,34,-0.374,Skepticism / credibility concern,2025-11-26 13:37:56.934340,vid_1gpyr93d,user_nakr7wca
1333,Please explain the takeaway in another video?,7,-0.035,Request for more explanation,2025-12-31 15:00:41.934340,vid_zojd5f0g,user_n8mpbhv2
1334,I wish you explained the last part with a simple analogy?,47,0.29,Request for more explanation,2025-12-21 15:11:34.934340,vid_fupikr5x,user_pl7e0gk9
1335,Side thought: diet made a big difference.,11,-0.108,General discussion,2025-12-31 02:00:55.934340,vid_ru949p9q,user_iv0ybjlw
1336,Has this been verified?,6,-0.373,Skepticism / credibility concern,2025-11-21 09:18:06.934340,vid_00a87l0n,user_f4784nzd
1337,This helped me so much. (1336),5,0.344,Positive feedback / praise,2026-01-30 05:08:33.934340,vid_9nwejf7i,user_2a1xsrqo
1338,Super clear I've seen on this topic. (1337),6,0.308,Positive feedback / praise,2026-01-04 00:37:04.934340,vid_etcps99i,user_17kyqnlo
1339,Would you clarify the main idea with a diagram?,6,0.053,Request for more explanation,2026-01-25 09:22:34.934340,vid_lijge6fu,user_c20l86m4
1340,Can you explain the main idea step by step?,11,0.016,Request for more explanation,2025-12-28 09:40:57.934340,vid_7rv6hl7w,user_b4nu9kyj
1341,I might be missing REM vs deep sleep right there.,11,-0.289,Confusion about topic,2026-01-31 20:49:45.934340,vid_9buzi1km,user_jz3f144w
1342,Has this been supported by research for everyone?,9,-0.611,Skepticism / credibility concern,2026-02-17 04:06:34.934340,vid_nsvki0b5,user_smbh7lon
1343,Not sure what the definition in the video.,15,-0.386,Confusion about topic,2026-01-09 12:04:47.934340,vid_djakcqad,user_01omfdmx
1344,Can you explain the process with numbers?,33,0.266,Request for more explanation,2025-11-22 09:06:52.934340,vid_c13vu0bi,user_qqf4syas
1345,Can you show that concept a bit more slowly?,26,-0.07,Request for more explanation,2025-12-24 09:34:12.934340,vid_7n7pa3u5,user_62z6ujw6
1346,This reminds me of routine changes is what worked for me.,2,0.487,General discussion,2025-12-30 20:34:31.934340,vid_ikzn44uj,user_pye20br3
1347,Could you expand on the logic with a diagram?,1,-0.06,Request for more explanation,2026-01-16 12:09:58.934340,vid_ne9lrftl,user_m135ykmu
1348,Best video saved me hours. (1347),25,0.594,Positive feedback / praise,2026-01-03 23:17:21.934340,vid_zlkkvs9v,user_txzmw7jy
1349,Still unsure about the example with numbers?,2,0.114,Request for more explanation,2026-01-12 22:04:29.934340,vid_yh075koc,user_a8ggea7h
1350,Super clear this is gold. (1349),7,0.689,Positive feedback / praise,2026-02-03 03:45:51.934340,vid_463nfzod,user_zr3y2co7
1351,It also depends on routine changes is tricky to optimize.,2,0.029,General discussion,2025-11-24 13:40:23.934340,vid_7eke5afo,user_c6p9vmkn
1352,Amazing breakdown I've seen on this topic. (1351),1,0.699,Positive feedback / praise,2025-12-01 04:22:03.934340,vid_z899wc1q,user_qadf5ryr
1353,Interesting point about habits is what worked for me.,16,-0.373,General discussion,2026-01-17 21:26:02.934340,vid_9apiksdx,user_l1tdf4pj
1354,Quick note: exercise is key for results.,21,0.059,General discussion,2026-02-09 01:15:49.934340,vid_52de05dl,user_a8t3d4tq
1355,"For anyone curious, sleep cycles matters more than I expected.",5,0.478,General discussion,2025-12-03 03:42:53.934340,vid_to6siy6a,user_k0zg63nd
1356,So helpful simple and clear. (1355),1,0.641,Positive feedback / praise,2025-12-21 07:10:21.934340,vid_9wsl4irb,user_7qa90o08
1357,Could you walk through the example in another video?,5,0.019,Request for more explanation,2025-11-23 03:09:53.934340,vid_o2vfs30m,user_slr077jy
1358,Great explanation saved me hours. (1357),14,0.486,Positive feedback / praise,2026-01-17 03:19:35.934340,vid_eq5tq7gj,user_60proprr
1359,I wish you explained the process with a diagram?,2,0.105,Request for more explanation,2025-12-27 12:57:18.934340,vid_pvrz3rmm,user_gnha64q7
1360,Can you explain that concept with a diagram?,11,0.007,Request for more explanation,2026-01-18 09:17:06.934340,vid_e7d345oj,user_knjd7grd
1361,Still unsure about the difference with a quick demo?,9,0.049,Request for more explanation,2026-01-21 02:52:55.934340,vid_vzu74n72,user_xbln6kwm
1362,Has this been supported by research?,17,-0.293,Skepticism / credibility concern,2026-01-30 10:35:27.934340,vid_yk938bz5,user_bcm4t23j
1363,I wish you explained this step with real examples?,10,-0.075,Request for more explanation,2026-01-10 20:24:41.934340,vid_n293jvjw,user_su8ceoaz
1364,I'm confused about the transition exactly means.,3,-0.315,Confusion about topic,2025-12-05 17:19:34.934340,vid_z1zeaawt,user_n7evro5p
1365,Could you expand on the example step by step?,34,-0.035,Request for more explanation,2025-12-05 07:10:03.934340,vid_qxnymwld,user_x53plw7b
1366,Finally get it simple and clear. (1365),8,0.468,Positive feedback / praise,2025-11-22 17:15:43.934340,vid_rv53n8n8,user_zfdxky6o
1367,Can you show the last part with numbers?,9,0.277,Request for more explanation,2026-01-17 17:57:01.934340,vid_4vct1zgj,user_9r7zjt4e
1368,Exactly what I needed keep these coming. (1367),3,0.982,Positive feedback / praise,2026-01-29 09:57:32.934340,vid_0z1g2lk9,user_kw587g0v
1369,Amazing breakdown so much. (1368),6,0.875,Positive feedback / praise,2026-01-19 13:52:47.934340,vid_bmkwrrc8,user_q40fakab
1370,Could you expand on that concept a bit more slowly?,3,0.251,Request for more explanation,2026-01-09 18:55:09.934340,vid_tr0obq1v,user_yi143ks0
1371,Exactly what I needed this is gold. (1370),7,0.701,Positive feedback / praise,2026-02-09 08:40:03.934340,vid_5m46ru4n,user_2w22e5mz
1372,It also depends on consistency matters more than I expected.,59,0.457,General discussion,2025-12-03 22:33:38.934340,vid_yd5wf9bs,user_3uikn69p
1373,Source? backed by data for most people?,2,-0.324,Skepticism / credibility concern,2025-11-28 13:22:59.934340,vid_ty01p15b,user_vda72xnl
1374,Love this so much. (1373),2,0.408,Positive feedback / praise,2025-12-07 10:53:31.934340,vid_l3bsb9ux,user_jhm2ztm8
1375,Is there proof real for everyone?,46,-0.389,Skepticism / credibility concern,2026-02-10 16:23:50.934340,vid_xrgafznt,user_3h3v452j
1376,Could you expand on that concept step by step?,7,0.206,Request for more explanation,2025-11-26 15:03:35.934340,vid_v65fab82,user_dk5ohujm
1377,Do we have supported by research or just hype?,4,-0.482,Skepticism / credibility concern,2025-12-11 17:19:56.934340,vid_vxyov03r,user_4h8jqxw9
1378,What does the formula in practice.,28,-0.384,Confusion about topic,2025-11-19 13:46:45.934340,vid_k3mzgh4a,user_z1wiufjk
1379,This part is unclear: the point here at that timestamp.,5,-0.312,Confusion about topic,2025-12-26 23:30:15.934340,vid_9zj1pvpy,user_ddezcmgw
1380,Super clear for real. (1379),67,0.584,Positive feedback / praise,2026-01-09 15:13:50.934340,vid_h75ezm5c,user_if20opn9
1381,Can you explain the difference with a diagram?,19,-0.079,Request for more explanation,2026-01-24 09:21:06.934340,vid_2w7s3tzu,user_h3kyw9js
1382,I'm skeptical scientifically proven or just hype?,5,-0.584,Skepticism / credibility concern,2025-12-18 20:09:49.934340,vid_ej2037vd,user_tz23eors
1383,This helped me this is gold. (1382),97,0.956,Positive feedback / praise,2026-01-19 17:59:15.934340,vid_g5rkhbhm,user_4bzfpead
1384,Quick note: consistency made a big difference.,5,0.166,General discussion,2026-01-29 12:04:44.934340,vid_ykax7gs7,user_ttf25i88
1385,Great explanation keep these coming. (1384),20,0.864,Positive feedback / praise,2026-02-09 08:27:40.934340,vid_i05pk4bl,user_7vb5ug46
1386,Love this for real. (1385),13,0.789,Positive feedback / praise,2025-12-26 13:46:21.934340,vid_r2uoiyy4,user_g549nm9x
1387,Can you break down the example in another video?,38,0.26,Request for more explanation,2025-12-07 09:38:26.934340,vid_bvrbeas5,user_rztk9mul
1388,Is there proof validated?,50,-0.794,Skepticism / credibility concern,2026-01-30 14:47:43.934340,vid_xstfy0lb,user_ggdr7wjy
1389,Interesting point about routine changes is worth testing.,9,-0.389,General discussion,2026-01-16 19:39:11.934340,vid_om56ccee,user_1lmegtpc
